problem,definition,episodes,N,f1,f1_over_N,distinct_answers,freeze_eligible,frozen_at
misc4,best_b,295,295,1,0.003389830508474576,2,False,
misc4,best_a,296,296,0,0.0,2,False,
misc4,best_b,296,296,1,0.0033783783783783786,2,False,
misc4,best_a,297,297,0,0.0,2,False,
misc4,best_b,297,297,1,0.003367003367003367,2,False,
misc4,best_a,298,298,0,0.0,2,False,
misc4,best_b,298,298,1,0.003355704697986577,2,False,
misc4,best_a,299,299,0,0.0,2,False,
misc4,best_b,299,299,1,0.0033444816053511705,2,False,
misc4,best_a,300,300,0,0.0,2,False,
misc4,best_b,300,300,1,0.0033333333333333335,2,False,
misc4,best_a,301,301,0,0.0,2,False,
misc4,best_b,301,301,1,0.0033222591362126247,2,False,
misc4,best_a,302,302,0,0.0,2,False,
misc4,best_b,302,302,1,0.0033112582781456954,2,False,
misc4,best_a,303,303,0,0.0,2,False,
misc4,best_b,303,303,1,0.0033003300330033004,2,False,
misc4,best_a,304,304,0,0.0,2,False,
misc4,best_b,304,304,1,0.003289473684210526,2,False,
misc4,best_a,305,305,0,0.0,2,False,
misc4,best_b,305,305,1,0.003278688524590164,2,False,
misc4,best_a,306,306,0,0.0,2,False,
misc4,best_b,306,306,1,0.0032679738562091504,2,False,
misc4,best_a,307,307,0,0.0,2,False,
misc4,best_b,307,307,1,0.003257328990228013,2,False,
misc4,best_a,308,308,0,0.0,2,False,
misc4,best_b,308,308,1,0.003246753246753247,2,False,
misc4,best_a,309,309,0,0.0,2,False,
misc4,best_b,309,309,1,0.003236245954692557,2,False,
misc4,best_a,310,310,0,0.0,2,False,
misc4,best_b,310,310,0,0.0,2,False,
misc4,best_a,311,311,0,0.0,2,False,
misc4,best_b,311,311,0,0.0,2,False,
misc4,best_a,312,312,0,0.0,2,False,
misc4,best_b,312,312,0,0.0,2,False,
misc4,best_a,313,313,0,0.0,2,False,
misc4,best_b,313,313,0,0.0,2,False,
misc4,best_a,314,314,0,0.0,2,False,
misc4,best_b,314,314,0,0.0,2,False,
misc4,best_a,315,315,0,0.0,2,False,
misc4,best_b,315,315,0,0.0,2,False,
misc4,best_a,316,316,0,0.0,2,False,
misc4,best_b,316,316,0,0.0,2,False,
misc4,best_a,317,317,0,0.0,2,False,
misc4,best_b,317,317,0,0.0,2,False,
misc4,best_a,318,318,0,0.0,2,False,
misc4,best_b,318,318,0,0.0,2,False,
misc4,best_a,319,319,0,0.0,2,False,
misc4,best_b,319,319,0,0.0,2,False,
misc4,best_a,320,320,0,0.0,2,False,
misc4,best_b,320,320,0,0.0,2,False,
misc4,best_a,321,321,0,0.0,2,False,
misc4,best_b,321,321,0,0.0,2,False,
misc4,best_a,322,322,0,0.0,2,False,
misc4,best_b,322,322,0,0.0,2,False,
misc4,best_a,323,323,0,0.0,2,False,
misc4,best_b,323,323,0,0.0,2,False,
misc4,best_a,324,324,0,0.0,2,False,
misc4,best_b,324,324,0,0.0,2,False,
misc4,best_a,325,325,0,0.0,2,False,
misc4,best_b,325,325,0,0.0,2,False,
misc4,best_a,326,326,0,0.0,2,False,
misc4,best_b,326,326,0,0.0,2,False,
misc4,best_a,327,327,0,0.0,2,False,
misc4,best_b,327,327,0,0.0,2,False,
misc4,best_a,328,328,0,0.0,2,False,
misc4,best_b,328,328,0,0.0,2,False,
misc4,best_a,329,329,0,0.0,2,False,
misc4,best_b,329,329,0,0.0,2,False,
misc4,best_a,330,330,0,0.0,2,False,
misc4,best_b,330,330,0,0.0,2,False,
misc4,best_a,331,331,0,0.0,2,False,
misc4,best_b,331,331,0,0.0,2,False,
misc4,best_a,332,332,0,0.0,2,False,
misc4,best_b,332,332,0,0.0,2,False,
misc4,best_a,333,333,0,0.0,2,False,
misc4,best_b,333,333,0,0.0,2,False,
misc4,best_a,334,334,0,0.0,2,False,
misc4,best_b,334,334,0,0.0,2,False,
misc4,best_a,335,335,0,0.0,2,False,
misc4,best_b,335,335,0,0.0,2,False,
misc4,best_a,336,336,0,0.0,2,False,
misc4,best_b,336,336,0,0.0,2,False,
misc4,best_a,337,337,0,0.0,2,False,
misc4,best_b,337,337,0,0.0,2,False,
misc4,best_a,338,338,0,0.0,2,False,
misc4,best_b,338,338,0,0.0,2,False,
misc4,best_a,339,339,0,0.0,2,False,
misc4,best_b,339,339,0,0.0,2,False,
misc4,best_a,340,340,0,0.0,2,False,
misc4,best_b,340,340,0,0.0,2,False,
misc4,best_a,341,341,0,0.0,2,False,
misc4,best_b,341,341,0,0.0,2,False,
misc4,best_a,342,342,0,0.0,2,False,
misc4,best_b,342,342,0,0.0,2,False,
misc4,best_a,343,343,0,0.0,2,False,
misc4,best_b,343,343,0,0.0,2,False,
misc4,best_a,344,344,0,0.0,2,False,
misc4,best_b,344,344,0,0.0,2,False,
misc4,best_a,345,345,0,0.0,2,False,
misc4,best_b,345,345,0,0.0,2,False,
misc4,best_a,346,346,0,0.0,2,False,
misc4,best_b,346,346,0,0.0,2,False,
misc4,best_a,347,347,0,0.0,2,False,
misc4,best_b,347,347,0,0.0,2,False,
misc4,best_a,348,348,0,0.0,2,False,
misc4,best_b,348,348,0,0.0,2,False,
misc4,best_a,349,349,0,0.0,2,False,
misc4,best_b,349,349,0,0.0,2,False,
misc4,best_a,350,350,0,0.0,2,False,
misc4,best_b,350,350,0,0.0,2,False,
misc4,best_a,351,351,0,0.0,2,False,
misc4,best_b,351,351,0,0.0,2,False,
misc4,best_a,352,352,0,0.0,2,False,
misc4,best_b,352,352,0,0.0,2,False,
misc4,best_a,353,353,0,0.0,2,False,
misc4,best_b,353,353,0,0.0,2,False,
misc4,best_a,354,354,0,0.0,2,False,
misc4,best_b,354,354,0,0.0,2,False,
misc4,best_a,355,355,0,0.0,2,False,
misc4,best_b,355,355,0,0.0,2,False,
misc4,best_a,356,356,0,0.0,2,False,
misc4,best_b,356,356,0,0.0,2,False,
misc4,best_a,357,357,0,0.0,2,False,
misc4,best_b,357,357,0,0.0,2,False,
misc4,best_a,358,358,0,0.0,2,False,
misc4,best_b,358,358,0,0.0,2,False,
misc4,best_a,359,359,0,0.0,2,False,
misc4,best_b,359,359,0,0.0,2,False,
misc4,best_a,360,360,0,0.0,2,False,
misc4,best_b,360,360,0,0.0,2,False,
misc4,best_a,361,361,0,0.0,2,False,
misc4,best_b,361,361,0,0.0,2,False,
misc4,best_a,362,362,0,0.0,2,False,
misc4,best_b,362,362,0,0.0,2,False,
misc4,best_a,363,363,0,0.0,2,False,
misc4,best_b,363,363,0,0.0,2,False,
misc4,best_a,364,364,0,0.0,2,False,
misc4,best_b,364,364,0,0.0,2,False,
misc4,best_a,365,365,0,0.0,2,False,
misc4,best_b,365,365,0,0.0,2,False,
misc4,best_a,366,366,0,0.0,2,False,
misc4,best_b,366,366,0,0.0,2,False,
misc4,best_a,367,367,0,0.0,2,False,
misc4,best_b,367,367,0,0.0,2,False,
misc4,best_a,368,368,0,0.0,2,False,
misc4,best_b,368,368,0,0.0,2,False,
misc4,best_a,369,369,0,0.0,2,False,
misc4,best_b,369,369,0,0.0,2,False,
misc4,best_a,370,370,0,0.0,2,False,
misc4,best_b,370,370,0,0.0,2,False,
misc4,best_a,371,371,0,0.0,2,False,
misc4,best_b,371,371,0,0.0,2,False,
misc4,best_a,372,372,0,0.0,2,False,
misc4,best_b,372,372,0,0.0,2,False,
misc4,best_a,373,373,0,0.0,2,False,
misc4,best_b,373,373,0,0.0,2,False,
misc4,best_a,374,374,0,0.0,2,False,
misc4,best_b,374,374,0,0.0,2,False,
misc4,best_a,375,375,0,0.0,2,False,
misc4,best_b,375,375,0,0.0,2,False,
misc4,best_a,376,376,0,0.0,2,False,
misc4,best_b,376,376,0,0.0,2,False,
misc4,best_a,377,377,0,0.0,2,False,
misc4,best_b,377,377,0,0.0,2,False,
misc4,best_a,378,378,0,0.0,2,False,
misc4,best_b,378,378,0,0.0,2,False,
misc4,best_a,379,379,0,0.0,2,False,
misc4,best_b,379,379,0,0.0,2,False,
misc4,best_a,380,380,0,0.0,2,False,
misc4,best_b,380,380,0,0.0,2,False,
misc4,best_a,381,381,0,0.0,2,False,
misc4,best_b,381,381,0,0.0,2,False,
misc4,best_a,382,382,0,0.0,2,False,
misc4,best_b,382,382,0,0.0,2,False,
misc4,best_a,383,383,0,0.0,2,False,
misc4,best_b,383,383,0,0.0,2,False,
misc4,best_a,384,384,0,0.0,2,False,
misc4,best_b,384,384,0,0.0,2,False,
misc4,best_a,385,385,0,0.0,2,False,
misc4,best_b,385,385,0,0.0,2,False,
misc4,best_a,386,386,0,0.0,2,False,
misc4,best_b,386,386,0,0.0,2,False,
misc4,best_a,387,387,0,0.0,2,False,
misc4,best_b,387,387,0,0.0,2,False,
misc4,best_a,388,388,0,0.0,2,False,
misc4,best_b,388,388,0,0.0,2,False,
misc4,best_a,389,389,0,0.0,2,False,
misc4,best_b,389,389,0,0.0,2,False,
misc4,best_a,390,390,0,0.0,2,False,
misc4,best_b,390,390,0,0.0,2,False,
misc4,best_a,391,391,0,0.0,2,False,
misc4,best_b,391,391,0,0.0,2,False,
misc4,best_a,392,392,0,0.0,2,False,
misc4,best_b,392,392,0,0.0,2,False,
misc4,best_a,393,393,0,0.0,2,False,
misc4,best_b,393,393,0,0.0,2,False,
misc4,best_a,394,394,0,0.0,2,False,
misc4,best_b,394,394,0,0.0,2,False,
misc4,best_a,395,395,0,0.0,2,False,
misc4,best_b,395,395,0,0.0,2,False,
misc4,best_a,396,396,0,0.0,2,False,
misc4,best_b,396,396,0,0.0,2,False,
misc4,best_a,397,397,0,0.0,2,False,
misc4,best_b,397,397,0,0.0,2,False,
misc4,best_a,398,398,0,0.0,2,False,
misc4,best_b,398,398,0,0.0,2,False,
misc4,best_a,399,399,0,0.0,2,False,
misc4,best_b,399,399,0,0.0,2,False,
misc4,best_a,400,400,0,0.0,2,False,
misc4,best_b,400,400,0,0.0,2,False,
misc4,best_a,401,401,0,0.0,2,False,
misc4,best_b,401,401,0,0.0,2,False,
misc4,best_a,402,402,0,0.0,2,False,
misc4,best_b,402,402,0,0.0,2,False,
misc4,best_a,403,403,0,0.0,2,False,
misc4,best_b,403,403,0,0.0,2,False,
misc4,best_a,404,404,0,0.0,2,False,
misc4,best_b,404,404,0,0.0,2,False,
misc4,best_a,405,405,0,0.0,2,False,
misc4,best_b,405,405,0,0.0,2,False,
misc4,best_a,406,406,0,0.0,2,False,
misc4,best_b,406,406,0,0.0,2,False,
misc4,best_a,407,407,0,0.0,2,False,
misc4,best_b,407,407,0,0.0,2,False,
misc4,best_a,408,408,0,0.0,2,False,
misc4,best_b,408,408,0,0.0,2,False,
misc4,best_a,409,409,0,0.0,2,False,
misc4,best_b,409,409,0,0.0,2,False,
misc4,best_a,410,410,0,0.0,2,False,
misc4,best_b,410,410,0,0.0,2,False,
misc4,best_a,411,411,0,0.0,2,False,
misc4,best_b,411,411,0,0.0,2,False,
misc4,best_a,412,412,0,0.0,2,False,
misc4,best_b,412,412,1,0.0024271844660194173,3,False,
misc4,best_a,413,413,0,0.0,2,False,
misc4,best_b,413,413,0,0.0,3,False,
misc4,best_a,414,414,0,0.0,2,False,
misc4,best_b,414,414,0,0.0,3,False,
misc4,best_a,415,415,0,0.0,2,False,
misc4,best_b,415,415,0,0.0,3,False,
misc4,best_a,416,416,0,0.0,2,False,
misc4,best_b,416,416,0,0.0,3,False,
misc4,best_a,417,417,0,0.0,2,False,
misc4,best_b,417,417,0,0.0,3,False,
misc4,best_a,418,418,0,0.0,2,False,
misc4,best_b,418,418,0,0.0,3,False,
misc4,best_a,419,419,0,0.0,2,False,
misc4,best_b,419,419,0,0.0,3,False,
misc4,best_a,420,420,0,0.0,2,False,
misc4,best_b,420,420,0,0.0,3,False,
misc4,best_a,421,421,0,0.0,2,False,
misc4,best_b,421,421,0,0.0,3,False,
misc4,best_a,422,422,0,0.0,2,False,
misc4,best_b,422,422,0,0.0,3,False,
misc4,best_a,423,423,0,0.0,2,False,
misc4,best_b,423,423,0,0.0,3,False,
misc4,best_a,424,424,0,0.0,2,False,
misc4,best_b,424,424,0,0.0,3,False,
misc4,best_a,425,425,0,0.0,2,False,
misc4,best_b,425,425,0,0.0,3,False,
misc4,best_a,426,426,0,0.0,2,False,
misc4,best_b,426,426,0,0.0,3,False,
misc4,best_a,427,427,0,0.0,2,False,
misc4,best_b,427,427,0,0.0,3,False,
misc4,best_a,428,428,0,0.0,2,False,
misc4,best_b,428,428,0,0.0,3,False,
misc4,best_a,429,429,0,0.0,2,False,
misc4,best_b,429,429,0,0.0,3,False,
misc4,best_a,430,430,0,0.0,2,False,
misc4,best_b,430,430,0,0.0,3,False,
misc4,best_a,431,431,0,0.0,2,False,
misc4,best_b,431,431,0,0.0,3,False,
misc4,best_a,432,432,0,0.0,2,False,
misc4,best_b,432,432,0,0.0,3,False,
misc4,best_a,433,433,0,0.0,2,False,
misc4,best_b,433,433,0,0.0,3,False,
misc4,best_a,434,434,0,0.0,2,False,
misc4,best_b,434,434,0,0.0,3,False,
misc4,best_a,435,435,0,0.0,2,False,
misc4,best_b,435,435,0,0.0,3,False,
misc4,best_a,436,436,0,0.0,2,False,
misc4,best_b,436,436,0,0.0,3,False,
misc4,best_a,437,437,0,0.0,2,False,
misc4,best_b,437,437,0,0.0,3,False,
misc4,best_a,438,438,0,0.0,2,False,
misc4,best_b,438,438,0,0.0,3,False,
misc4,best_a,439,439,0,0.0,2,False,
misc4,best_b,439,439,0,0.0,3,False,
misc4,best_a,440,440,0,0.0,2,False,
misc4,best_b,440,440,0,0.0,3,False,
misc4,best_a,441,441,0,0.0,2,False,
misc4,best_b,441,441,0,0.0,3,False,
misc4,best_a,442,442,0,0.0,2,False,
misc4,best_b,442,442,0,0.0,3,False,
misc4,best_a,443,443,0,0.0,2,False,
misc4,best_b,443,443,0,0.0,3,False,
misc4,best_a,444,444,0,0.0,2,False,
misc4,best_b,444,444,0,0.0,3,False,
misc4,best_a,445,445,0,0.0,2,False,
misc4,best_b,445,445,0,0.0,3,False,
misc4,best_a,446,446,0,0.0,2,False,
misc4,best_b,446,446,0,0.0,3,False,
misc4,best_a,447,447,0,0.0,2,False,
misc4,best_b,447,447,0,0.0,3,False,
misc4,best_a,448,448,0,0.0,2,False,
misc4,best_b,448,448,0,0.0,3,False,
misc4,best_a,449,449,0,0.0,2,False,
misc4,best_b,449,449,0,0.0,3,False,
misc4,best_a,450,450,0,0.0,2,False,
misc4,best_b,450,450,0,0.0,3,False,
misc4,best_a,451,451,0,0.0,2,False,
misc4,best_b,451,451,0,0.0,3,False,
misc4,best_a,452,452,0,0.0,2,False,
misc4,best_b,452,452,0,0.0,3,False,
misc4,best_a,453,453,0,0.0,2,False,
misc4,best_b,453,453,0,0.0,3,False,
misc4,best_a,454,454,0,0.0,2,False,
misc4,best_b,454,454,0,0.0,3,False,
misc4,best_a,455,455,0,0.0,2,False,
misc4,best_b,455,455,0,0.0,3,False,
misc4,best_a,456,456,0,0.0,2,False,
misc4,best_b,456,456,0,0.0,3,False,
misc4,best_a,457,457,0,0.0,2,False,
misc4,best_b,457,457,0,0.0,3,False,
misc4,best_a,458,458,0,0.0,2,False,
misc4,best_b,458,458,0,0.0,3,False,
misc4,best_a,459,459,0,0.0,2,False,
misc4,best_b,459,459,0,0.0,3,False,
misc4,best_a,460,460,0,0.0,2,False,
misc4,best_b,460,460,0,0.0,3,False,
misc4,best_a,461,461,0,0.0,2,False,
misc4,best_b,461,461,0,0.0,3,False,
misc4,best_a,462,462,0,0.0,2,False,
misc4,best_b,462,462,0,0.0,3,False,
misc4,best_a,463,463,0,0.0,2,False,
misc4,best_b,463,463,0,0.0,3,False,
misc4,best_a,464,464,0,0.0,2,False,
misc4,best_b,464,464,0,0.0,3,False,
misc4,best_a,465,465,0,0.0,2,False,
misc4,best_b,465,465,0,0.0,3,False,
misc4,best_a,466,466,0,0.0,2,False,
misc4,best_b,466,466,0,0.0,3,False,
misc4,best_a,467,467,0,0.0,2,False,
misc4,best_b,467,467,0,0.0,3,False,
misc4,best_a,468,468,0,0.0,2,False,
misc4,best_b,468,468,0,0.0,3,False,
misc4,best_a,469,469,0,0.0,2,False,
misc4,best_b,469,469,0,0.0,3,False,
misc4,best_a,470,470,0,0.0,2,False,
misc4,best_b,470,470,0,0.0,3,False,
misc4,best_a,471,471,0,0.0,2,False,
misc4,best_b,471,471,0,0.0,3,False,
misc4,best_a,472,472,0,0.0,2,False,
misc4,best_b,472,472,0,0.0,3,False,
misc4,best_a,473,473,0,0.0,2,False,
misc4,best_b,473,473,0,0.0,3,False,
misc4,best_a,474,474,0,0.0,2,False,
misc4,best_b,474,474,0,0.0,3,False,
misc4,best_a,475,475,0,0.0,2,False,
misc4,best_b,475,475,0,0.0,3,False,
misc4,best_a,476,476,0,0.0,2,False,
misc4,best_b,476,476,0,0.0,3,False,
misc4,best_a,477,477,0,0.0,2,False,
misc4,best_b,477,477,0,0.0,3,False,
misc4,best_a,478,478,0,0.0,2,False,
misc4,best_b,478,478,0,0.0,3,False,
misc4,best_a,479,479,0,0.0,2,False,
misc4,best_b,479,479,0,0.0,3,False,
misc4,best_a,480,480,0,0.0,2,False,
misc4,best_b,480,480,0,0.0,3,False,
misc4,best_a,481,481,0,0.0,2,False,
misc4,best_b,481,481,0,0.0,3,False,
misc4,best_a,482,482,0,0.0,2,False,
misc4,best_b,482,482,0,0.0,3,False,
misc4,best_a,483,483,0,0.0,2,False,
misc4,best_b,483,483,0,0.0,3,False,
misc4,best_a,484,484,0,0.0,2,False,
misc4,best_b,484,484,0,0.0,3,False,
misc4,best_a,485,485,0,0.0,2,False,
misc4,best_b,485,485,0,0.0,3,False,
misc4,best_a,486,486,0,0.0,2,False,
misc4,best_b,486,486,0,0.0,3,False,
misc4,best_a,487,487,0,0.0,2,False,
misc4,best_b,487,487,0,0.0,3,False,
misc4,best_a,488,488,0,0.0,2,False,
misc4,best_b,488,488,0,0.0,3,False,
misc4,best_a,489,489,0,0.0,2,False,
misc4,best_b,489,489,0,0.0,3,False,
misc4,best_a,490,490,0,0.0,2,False,
misc4,best_b,490,490,0,0.0,3,False,
misc4,best_a,491,491,0,0.0,2,False,
misc4,best_b,491,491,0,0.0,3,False,
misc4,best_a,492,492,0,0.0,2,False,
misc4,best_b,492,492,0,0.0,3,False,
misc4,best_a,493,493,0,0.0,2,False,
misc4,best_b,493,493,0,0.0,3,False,
misc4,best_a,494,494,0,0.0,2,False,
misc4,best_b,494,494,0,0.0,3,False,
misc4,best_a,495,495,0,0.0,2,False,
misc4,best_b,495,495,0,0.0,3,False,
misc4,best_a,496,496,0,0.0,2,False,
misc4,best_b,496,496,0,0.0,3,False,
misc4,best_a,497,497,0,0.0,2,False,
misc4,best_b,497,497,0,0.0,3,False,
misc4,best_a,498,498,0,0.0,2,False,
misc4,best_b,498,498,0,0.0,3,False,
misc4,best_a,499,499,0,0.0,2,False,
misc4,best_b,499,499,0,0.0,3,False,
misc4,best_a,500,500,0,0.0,2,False,
misc4,best_b,500,500,0,0.0,3,False,
misc4,best_a,501,501,0,0.0,2,False,
misc4,best_b,501,501,0,0.0,3,False,
misc4,best_a,502,502,0,0.0,2,False,
misc4,best_b,502,502,0,0.0,3,False,
misc4,best_a,503,503,0,0.0,2,False,
misc4,best_b,503,503,0,0.0,3,False,
misc4,best_a,504,504,0,0.0,2,False,
misc4,best_b,504,504,0,0.0,3,False,
misc4,best_a,505,505,0,0.0,2,False,
misc4,best_b,505,505,0,0.0,3,False,
misc4,best_a,506,506,0,0.0,2,False,
misc4,best_b,506,506,0,0.0,3,False,
misc4,best_a,507,507,0,0.0,2,False,
misc4,best_b,507,507,0,0.0,3,False,
misc4,best_a,508,508,0,0.0,2,False,
misc4,best_b,508,508,0,0.0,3,False,
misc4,best_a,509,509,0,0.0,2,False,
misc4,best_b,509,509,0,0.0,3,False,
misc4,best_a,510,510,0,0.0,2,False,
misc4,best_b,510,510,0,0.0,3,False,
misc4,best_a,511,511,0,0.0,2,False,
misc4,best_b,511,511,0,0.0,3,False,
misc4,best_a,512,512,0,0.0,2,False,
misc4,best_b,512,512,0,0.0,3,False,
misc4,best_a,513,513,0,0.0,2,False,
misc4,best_b,513,513,0,0.0,3,False,
misc4,best_a,514,514,0,0.0,2,False,
misc4,best_b,514,514,0,0.0,3,False,
misc4,best_a,515,515,0,0.0,2,False,
misc4,best_b,515,515,0,0.0,3,False,
misc4,best_a,516,516,0,0.0,2,False,
misc4,best_b,516,516,0,0.0,3,False,
misc4,best_a,517,517,0,0.0,2,False,
misc4,best_b,517,517,0,0.0,3,False,
misc4,best_a,518,518,0,0.0,2,False,
misc4,best_b,518,518,0,0.0,3,False,
misc4,best_a,519,519,0,0.0,2,False,
misc4,best_b,519,519,0,0.0,3,False,
misc4,best_a,520,520,0,0.0,2,False,
misc4,best_b,520,520,0,0.0,3,False,
misc4,best_a,521,521,0,0.0,2,False,
misc4,best_b,521,521,0,0.0,3,False,
misc4,best_a,522,522,0,0.0,2,False,
misc4,best_b,522,522,0,0.0,3,False,
misc4,best_a,523,523,0,0.0,2,False,
misc4,best_b,523,523,0,0.0,3,False,
misc4,best_a,524,524,0,0.0,2,False,
misc4,best_b,524,524,0,0.0,3,False,
misc4,best_a,525,525,0,0.0,2,False,
misc4,best_b,525,525,0,0.0,3,False,
misc4,best_a,526,526,0,0.0,2,False,
misc4,best_b,526,526,0,0.0,3,False,
misc4,best_a,527,527,0,0.0,2,False,
misc4,best_b,527,527,0,0.0,3,False,
misc4,best_a,528,528,0,0.0,2,False,
misc4,best_b,528,528,0,0.0,3,False,
misc4,best_a,529,529,0,0.0,2,False,
misc4,best_b,529,529,0,0.0,3,False,
misc4,best_a,530,530,0,0.0,2,False,
misc4,best_b,530,530,0,0.0,3,False,
misc4,best_a,531,531,0,0.0,2,False,
misc4,best_b,531,531,0,0.0,3,False,
misc4,best_a,532,532,0,0.0,2,False,
misc4,best_b,532,532,0,0.0,3,False,
misc4,best_a,533,533,0,0.0,2,False,
misc4,best_b,533,533,0,0.0,3,False,
misc4,best_a,534,534,0,0.0,2,False,
misc4,best_b,534,534,0,0.0,3,False,
misc4,best_a,535,535,0,0.0,2,False,
misc4,best_b,535,535,0,0.0,3,False,
misc4,best_a,536,536,0,0.0,2,False,
misc4,best_b,536,536,0,0.0,3,False,
misc4,best_a,537,537,0,0.0,2,False,
misc4,best_b,537,537,0,0.0,3,False,
misc4,best_a,538,538,0,0.0,2,False,
misc4,best_b,538,538,0,0.0,3,False,
misc4,best_a,539,539,0,0.0,2,False,
misc4,best_b,539,539,0,0.0,3,False,
misc4,best_a,540,540,0,0.0,2,False,
misc4,best_b,540,540,0,0.0,3,False,
misc4,best_a,541,541,0,0.0,2,False,
misc4,best_b,541,541,0,0.0,3,False,
misc4,best_a,542,542,0,0.0,2,False,
misc4,best_b,542,542,0,0.0,3,False,
misc4,best_a,543,543,0,0.0,2,False,
misc4,best_b,543,543,0,0.0,3,False,
misc4,best_a,544,544,0,0.0,2,False,
misc4,best_b,544,544,0,0.0,3,False,
misc4,best_a,545,545,0,0.0,2,False,
misc4,best_b,545,545,0,0.0,3,False,
misc4,best_a,546,546,0,0.0,2,False,
misc4,best_b,546,546,0,0.0,3,False,
misc4,best_a,547,547,0,0.0,2,False,
misc4,best_b,547,547,0,0.0,3,False,
misc4,best_a,548,548,0,0.0,2,False,
misc4,best_b,548,548,0,0.0,3,False,
misc4,best_a,549,549,0,0.0,2,False,
misc4,best_b,549,549,0,0.0,3,False,
misc4,best_a,550,550,0,0.0,2,False,
misc4,best_b,550,550,0,0.0,3,False,
misc4,best_a,551,551,0,0.0,2,False,
misc4,best_b,551,551,0,0.0,3,False,
misc4,best_a,552,552,0,0.0,2,False,
misc4,best_b,552,552,0,0.0,3,False,
misc4,best_a,553,553,0,0.0,2,False,
misc4,best_b,553,553,0,0.0,3,False,
misc4,best_a,554,554,0,0.0,2,False,
misc4,best_b,554,554,0,0.0,3,False,
misc4,best_a,555,555,0,0.0,2,False,
misc4,best_b,555,555,0,0.0,3,False,
misc4,best_a,556,556,0,0.0,2,False,
misc4,best_b,556,556,0,0.0,3,False,
misc4,best_a,557,557,0,0.0,2,False,
misc4,best_b,557,557,0,0.0,3,False,
misc4,best_a,558,558,0,0.0,2,False,
misc4,best_b,558,558,0,0.0,3,False,
misc4,best_a,559,559,0,0.0,2,False,
misc4,best_b,559,559,0,0.0,3,False,
misc4,best_a,560,560,0,0.0,2,False,
misc4,best_b,560,560,0,0.0,3,False,
misc4,best_a,561,561,0,0.0,2,False,
misc4,best_b,561,561,0,0.0,3,False,
misc4,best_a,562,562,0,0.0,2,False,
misc4,best_b,562,562,0,0.0,3,False,
misc4,best_a,563,563,0,0.0,2,False,
misc4,best_b,563,563,0,0.0,3,False,
misc4,best_a,564,564,0,0.0,2,False,
misc4,best_b,564,564,0,0.0,3,False,
misc4,best_a,565,565,0,0.0,2,False,
misc4,best_b,565,565,0,0.0,3,False,
misc4,best_a,566,566,0,0.0,2,False,
misc4,best_b,566,566,0,0.0,3,False,
misc4,best_a,567,567,0,0.0,2,False,
misc4,best_b,567,567,0,0.0,3,False,
misc4,best_a,568,568,0,0.0,2,False,
misc4,best_b,568,568,0,0.0,3,False,
misc4,best_a,569,569,0,0.0,2,False,
misc4,best_b,569,569,0,0.0,3,False,
misc4,best_a,570,570,0,0.0,2,False,
misc4,best_b,570,570,0,0.0,3,False,
misc4,best_a,571,571,0,0.0,2,False,
misc4,best_b,571,571,0,0.0,3,False,
misc4,best_a,572,572,0,0.0,2,False,
misc4,best_b,572,572,0,0.0,3,False,
misc4,best_a,573,573,0,0.0,2,False,
misc4,best_b,573,573,0,0.0,3,False,
misc4,best_a,574,574,0,0.0,2,False,
misc4,best_b,574,574,0,0.0,3,False,
misc4,best_a,575,575,0,0.0,2,False,
misc4,best_b,575,575,0,0.0,3,False,
misc4,best_a,576,576,0,0.0,2,False,
misc4,best_b,576,576,0,0.0,3,False,
misc4,best_a,577,577,0,0.0,2,False,
misc4,best_b,577,577,0,0.0,3,False,
misc4,best_a,578,578,0,0.0,2,False,
misc4,best_b,578,578,0,0.0,3,False,
misc4,best_a,579,579,0,0.0,2,False,
misc4,best_b,579,579,0,0.0,3,False,
misc4,best_a,580,580,0,0.0,2,False,
misc4,best_b,580,580,0,0.0,3,False,
misc4,best_a,581,581,0,0.0,2,False,
misc4,best_b,581,581,0,0.0,3,False,
misc4,best_a,582,582,0,0.0,2,False,
misc4,best_b,582,582,0,0.0,3,False,
misc4,best_a,583,583,0,0.0,2,False,
misc4,best_b,583,583,0,0.0,3,False,
misc4,best_a,584,584,0,0.0,2,False,
misc4,best_b,584,584,0,0.0,3,False,
misc4,best_a,585,585,0,0.0,2,False,
misc4,best_b,585,585,0,0.0,3,False,
misc4,best_a,586,586,0,0.0,2,False,
misc4,best_b,586,586,0,0.0,3,False,
misc4,best_a,587,587,0,0.0,2,False,
misc4,best_b,587,587,0,0.0,3,False,
misc4,best_a,588,588,0,0.0,2,False,
misc4,best_b,588,588,0,0.0,3,False,
misc4,best_a,589,589,0,0.0,2,False,
misc4,best_b,589,589,0,0.0,3,False,
misc4,best_a,590,590,0,0.0,2,False,
misc4,best_b,590,590,0,0.0,3,False,
misc4,best_a,591,591,0,0.0,2,False,
misc4,best_b,591,591,0,0.0,3,False,
misc4,best_a,592,592,0,0.0,2,False,
misc4,best_b,592,592,0,0.0,3,False,
misc4,best_a,593,593,0,0.0,2,False,
misc4,best_b,593,593,0,0.0,3,False,
misc4,best_a,594,594,0,0.0,2,False,
misc4,best_b,594,594,0,0.0,3,False,
misc4,best_a,595,595,0,0.0,2,False,
